HOUSEID,WTHHFIN,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,HHFAMINC_IMP,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSASIZE,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,WRKCOUNT
0,12456.98133,3,3,1,1,9,4,1,3,2,91,9,3,2,2,2,5,4,1,0,0,3,1,1
0,20186.28838,2,3,1,2,5,3,2,2,0,53,4,2,1,1,10,1,6,2,0,0,2,1,0
0,7075.204803,3,2,1,2,7,3,2,3,9,72,10,3,2,1,2,5,5,1,0,0,3,1,1
0,5777.207356,2,1,1,2,9,4,2,2,5,93,10,2,2,1,2,1,6,1,0,0,2,1,2
0,6214.447952,2,2,1,2,2,1,2,2,2,23,7,4,2,1,8,1,6,2,2,0,4,1,2
0,6074.41184,1,3,3,1,1,1,2,1,2,11,9,1,0,2,1,5,4,1,0,0,1,1,1
0,4415.012924,2,2,1,2,1,1,2,2,2,13,6,2,1,1,10,3,1,1,0,0,2,1,0
0,5095.348407,2,2,1,2,7,3,2,2,10,72,11,2,2,1,10,4,1,1,0,0,2,1,0
0,3212.187736,2,2,1,2,8,4,2,2,0,82,6,2,2,1,10,4,5,1,0,0,2,1,0
0,6201.033443,2,2,1,2,6,3,2,2,2,62,4,2,1,1,10,4,3,1,0,0,2,1,0
0,6799.918961,2,1,1,2,8,4,2,2,4,83,11,2,3,1,2,3,3,1,0,0,2,2,2
0,6246.849331,2,2,2,2,8,4,2,1,2,82,7,2,1,1,2,4,5,1,0,0,2,1,1
0,4505.383811,1,3,3,2,7,3,2,1,5,72,7,1,2,2,9,5,5,1,0,0,1,1,0
1,4688.701128,2,1,2,1,5,3,2,2,4,51,11,2,5,1,2,5,4,1,0,0,2,1,2
0,2647.341512,2,3,3,2,7,3,2,2,0,73,5,2,1,1,2,2,1,1,0,0,2,1,2
0,3077.3355,1,2,1,2,7,3,2,1,4,73,3,2,1,1,5,2,2,1,1,0,2,1,0
0,9819.675382,2,2,1,2,6,3,2,2,0,63,8,2,2,1,10,3,2,1,0,0,2,1,0
0,8479.485385,2,3,3,1,2,1,2,1,0,21,4,2,0,1,2,5,4,1,0,0,2,1,0
0,44085.32981,1,3,3,2,8,4,2,1,2,82,6,3,1,1,5,4,5,1,2,0,3,1,1
0,7802.813368,1,1,1,2,5,3,2,1,2,53,10,1,2,2,9,3,3,1,0,0,1,1,0
0,3902.42037,1,1,2,2,9,4,2,1,4,92,7,2,1,1,3,5,5,1,0,1,1,1,1
0,10932.21782,1,1,3,2,9,4,2,0,1,92,6,1,0,2,1,5,5,1,0,0,1,1,1
0,8331.846871,2,3,2,2,2,1,2,1,0,23,6,2,1,1,10,3,2,1,0,0,2,1,1
0,4258.841925,2,2,1,2,6,3,2,2,6,62,5,2,2,1,10,4,5,1,0,0,2,1,1
0,16763.94422,2,1,1,2,8,4,2,1,0,82,6,2,1,1,10,4,5,1,0,0,2,1,0
0,3462.155428,2,2,3,1,2,1,2,2,7,21,7,2,1,1,10,5,4,1,0,0,2,1,0
0,25202.41613,1,1,1,2,5,3,2,1,4,53,8,1,1,2,9,3,1,1,0,0,1,1,0
0,7454.972754,2,3,1,2,3,2,2,2,5,32,10,2,2,1,2,4,5,1,0,0,2,1,2
0,3732.49357,1,3,3,2,3,2,2,1,2,32,6,1,1,2,1,4,5,1,0,0,1,1,1
0,6729.177131,5,1,1,2,8,4,2,4,12,83,11,5,4,1,10,2,2,1,0,0,5,1,4
0,4403.888755,1,1,1,2,3,2,2,1,6,32,6,1,1,2,9,4,3,1,0,0,1,1,1
0,11565.92415,2,2,1,2,7,3,2,1,1,72,7,2,2,1,10,5,5,1,0,0,2,1,1
0,16147.72029,2,1,1,2,4,2,2,2,5,42,8,4,4,1,6,4,6,1,2,0,4,1,1
0,7232.511464,1,1,1,2,5,3,2,1,2,53,5,1,2,2,9,1,1,1,0,0,1,1,0
0,4704.86348,2,1,1,1,3,2,2,2,4,31,10,2,2,1,2,5,4,1,0,0,2,1,1
0,6181.320504,2,1,1,2,4,2,2,3,6,42,10,4,3,1,6,4,5,1,2,0,4,1,3
0,51929.51939,3,3,3,2,6,3,2,3,5,62,4,3,3,1,10,4,3,1,0,0,3,1,1
0,7313.111084,1,1,1,1,9,4,2,1,0,91,10,1,1,2,1,5,4,1,0,0,1,1,1
0,8009.893922,1,1,1,2,4,2,2,1,2,42,6,1,1,2,9,4,5,1,0,0,1,1,0
0,10142.24003,3,1,1,1,2,1,2,3,2,21,8,3,1,1,10,5,4,1,0,0,3,1,1
0,3075.503182,2,2,1,2,9,4,2,2,3,92,6,2,3,1,10,5,5,1,0,0,2,1,0
0,2568.445821,2,2,1,2,5,3,2,2,12,53,5,2,3,1,10,1,6,1,0,0,2,1,0
0,7585.504555,3,1,1,2,1,1,2,3,4,12,8,3,3,1,2,4,3,1,0,0,3,1,2
0,9699.630723,2,1,1,2,5,3,2,1,0,53,8,2,1,1,2,3,3,1,0,0,2,1,1
0,3207.805544,2,2,1,2,2,1,2,2,2,23,11,2,2,1,10,3,3,1,0,0,2,1,0
1,3273.323083,1,3,3,2,8,4,2,1,0,83,6,1,1,2,9,3,2,1,0,0,1,1,1
0,44450.37907,2,1,1,2,3,2,2,2,0,32,4,4,1,1,4,4,5,1,0,2,2,1,1
0,5579.40195,2,3,3,1,9,4,2,2,6,91,8,2,2,1,2,5,4,1,0,0,2,1,2
0,4449.180913,1,2,1,2,8,4,2,1,2,82,7,1,2,2,1,5,5,1,0,0,1,1,1
0,5857.464055,1,1,1,2,8,4,2,1,3,82,8,1,1,2,1,4,5,1,0,0,1,1,1
0,5147.000732,2,3,3,2,5,3,2,2,5,53,6,2,2,1,2,2,2,1,0,0,2,1,2
0,9449.706292,2,1,1,2,3,2,2,2,4,32,7,4,2,1,4,5,5,1,0,2,2,1,2
0,23285.5591,2,1,1,2,8,4,2,2,1,82,11,2,3,1,2,4,5,1,0,0,2,1,2
0,25437.73756,1,3,3,1,9,4,2,1,2,91,11,1,1,2,1,4,4,1,0,0,1,1,1
0,4281.583668,1,1,1,2,4,2,2,0,0,42,5,1,0,2,9,4,5,1,0,0,1,1,0
0,8832.357447,2,2,4,2,6,3,2,2,6,64,6,4,2,1,6,6,6,2,2,0,4,2,1
0,212.0074151,1,2,1,2,9,4,2,1,0,93,6,1,1,2,9,2,2,1,0,0,1,1,0
0,41324.16728,1,3,3,2,5,3,2,1,0,52,1,1,0,2,1,4,5,1,0,0,1,1,1
0,22245.56357,2,3,3,2,7,3,1,2,2,72,4,2,2,1,10,4,5,1,0,0,2,1,0
0,4148.806062,1,3,3,1,2,1,2,1,8,21,6,2,1,1,7,5,4,1,1,0,2,1,2
0,12449.69434,2,1,3,2,5,3,1,2,6,52,6,2,1,1,2,5,5,1,0,0,2,1,1
0,5248.570294,1,2,1,2,3,2,2,0,0,32,1,1,0,2,1,4,3,1,0,0,1,1,0
0,7768.510589,3,3,3,1,1,1,1,3,12,11,7,4,2,1,8,5,4,1,1,0,3,1,3
0,3364.104709,1,2,1,1,2,1,2,1,0,21,4,1,1,2,1,5,4,1,0,0,1,1,0
0,16845.2307,1,3,3,2,4,2,2,0,0,43,1,1,0,2,1,1,6,1,0,0,1,1,0
0,10540.08628,1,3,2,2,3,2,2,1,2,33,6,1,2,2,1,2,2,1,0,0,1,1,1
0,50420.33241,1,3,3,2,6,3,2,0,2,63,4,1,0,2,1,1,6,1,0,0,1,1,1
0,22192.38067,2,3,1,2,5,3,2,2,0,53,2,3,1,1,4,2,2,1,0,1,2,1,1
0,23497.67951,2,1,1,2,4,2,2,2,3,43,6,3,3,1,8,3,3,1,1,0,3,1,1
0,4645.833459,2,2,1,1,2,1,2,2,2,21,11,2,2,1,10,5,4,1,0,0,2,1,0
0,18783.74968,1,3,3,2,4,2,2,1,2,43,4,1,1,2,9,1,1,1,0,0,1,1,0
0,5757.405644,1,3,3,1,5,3,2,1,0,51,7,1,1,2,1,5,4,1,0,0,1,1,1
0,9468.736775,2,1,1,1,9,4,2,2,11,91,10,5,2,1,4,5,3,1,2,1,4,1,1
0,8245.28669,1,1,2,1,2,1,2,1,4,21,10,1,2,2,9,5,4,1,0,0,1,1,0
0,6029.576203,2,3,3,1,5,3,2,2,0,51,11,2,2,1,10,5,4,1,0,0,2,1,0
0,2863.828219,1,3,3,2,8,4,2,1,4,82,6,1,1,2,1,4,5,1,0,0,1,1,1
0,4599.832644,1,1,1,2,3,2,2,1,0,32,7,1,2,2,1,4,5,1,0,0,1,1,1
0,7032.98169,1,1,1,2,7,3,2,1,2,72,8,1,1,2,1,5,5,1,0,0,1,1,1
0,10003.84305,2,1,1,2,3,2,2,3,12,34,6,6,2,1,6,6,6,1,4,0,6,1,1
0,4211.286024,1,2,1,1,9,4,2,1,0,91,6,1,1,2,9,5,4,1,0,0,1,1,0
0,5728.839011,3,1,1,2,8,4,2,3,0,82,10,4,3,1,4,4,5,1,0,1,3,1,3
0,16864.67754,2,3,3,2,5,3,2,1,2,52,1,2,1,1,10,4,1,1,0,0,2,1,0
0,28760.04147,3,1,1,1,3,2,1,3,18,31,8,4,3,1,6,5,4,1,1,0,4,1,0
0,5254.974192,1,3,3,1,5,3,2,0,0,51,5,1,0,2,1,4,4,1,0,0,1,1,1
0,3800.463416,2,2,1,1,3,2,2,2,3,31,9,2,2,1,10,5,4,1,0,0,2,1,0
0,6667.539997,2,3,3,2,2,1,2,2,5,23,5,3,2,1,4,3,6,1,1,0,3,1,1
0,14891.48515,2,1,1,2,9,4,1,2,9,93,7,4,2,1,4,1,6,1,1,1,3,1,2
0,2800.766507,2,2,1,2,4,2,2,2,0,42,8,2,4,1,10,5,5,1,0,0,2,1,0
0,2732.092938,2,1,2,2,9,4,2,2,2,92,9,2,2,1,10,5,5,1,0,0,2,1,0
0,5948.940709,1,2,2,1,2,1,2,1,2,21,1,1,1,2,1,5,4,1,0,0,1,1,1
0,7544.865797,2,1,1,2,5,3,2,2,3,53,6,2,2,1,2,1,6,1,0,0,2,1,1
1,11500.24861,3,3,1,2,6,3,2,3,6,63,8,3,4,1,10,2,2,1,0,0,3,1,1
0,37682.502,3,1,2,2,5,3,2,3,1,52,5,4,2,1,8,4,5,1,1,0,3,1,0
0,7235.756357,1,3,3,2,6,3,2,1,1,63,4,1,1,2,9,1,1,1,0,0,1,1,0
0,5743.136903,1,3,4,2,5,3,1,0,0,52,1,1,0,2,1,4,5,1,0,0,1,1,1
0,5946.645682,2,2,1,2,4,2,2,1,6,42,6,2,4,1,10,4,6,2,0,0,2,1,0
0,4651.035576,1,3,3,2,3,2,2,1,2,33,3,1,1,2,1,1,1,1,0,0,1,1,1
0,6199.657131,2,3,3,2,2,1,2,2,2,22,6,2,2,1,2,4,3,1,0,0,2,1,2
0,5695.50678,3,1,1,2,4,2,2,3,16,43,8,8,4,1,6,3,6,1,5,0,8,1,2
0,6427.820566,2,2,1,2,8,4,2,2,0,83,10,2,2,1,10,1,1,1,0,0,2,1,2
1,8396.023322,2,1,1,2,8,4,2,2,11,83,11,2,4,1,2,1,1,1,0,0,2,1,2
0,4397.271659,2,2,1,2,5,3,2,2,8,52,10,2,2,1,10,4,1,1,0,0,2,1,0
0,2517.238192,2,1,3,1,1,1,2,2,8,11,11,2,1,1,2,5,4,1,0,0,2,1,2
0,5467.181858,1,3,3,2,5,3,2,1,3,53,5,1,1,2,1,3,2,1,0,0,1,1,1
0,13833.49417,3,1,1,2,8,4,1,2,16,82,10,3,2,1,10,5,2,1,0,0,3,1,2
0,2655.294523,1,3,1,2,7,3,2,1,3,72,7,1,1,2,1,5,5,1,0,0,1,1,1
0,10088.00353,4,1,1,1,5,3,2,3,4,51,7,5,3,1,6,5,4,1,1,0,5,1,3
0,6439.774841,2,1,1,2,3,2,2,2,4,33,7,4,2,1,4,3,2,1,1,1,3,1,1
0,3301.244857,2,2,1,2,3,2,2,2,0,32,6,2,2,1,10,5,5,1,0,0,2,1,0
0,8575.024384,2,1,1,2,7,3,2,2,12,72,7,2,2,1,2,5,5,1,0,0,2,1,1
0,11408.469,2,1,1,1,2,1,1,2,8,21,10,4,2,1,6,5,4,1,2,0,4,1,2
0,20240.90423,2,1,1,2,3,2,2,1,18,33,3,6,1,1,6,1,6,1,4,0,6,1,1
0,34956.32319,1,1,1,2,5,3,2,1,11,52,9,4,3,1,5,4,5,1,3,0,4,1,0
0,11799.46115,2,1,1,2,4,2,2,1,0,43,5,4,1,1,4,1,2,1,1,1,3,1,1
0,7383.405664,3,1,1,2,7,3,2,3,5,72,6,3,3,1,10,4,5,1,0,0,3,1,2
0,13524.9815,1,4,1,2,6,3,2,0,0,62,1,1,0,2,1,4,3,1,0,0,1,1,1
0,5427.400584,2,1,1,2,3,2,2,2,2,33,8,2,3,1,2,3,6,1,0,0,2,1,2
0,5524.344153,2,1,1,1,2,1,1,1,3,21,7,2,1,1,2,5,4,1,0,0,2,1,2
0,4334.862074,1,1,1,2,9,4,2,1,4,92,9,1,1,2,9,4,6,1,0,0,1,1,1
0,6064.223338,2,2,1,1,9,4,2,1,4,91,5,2,2,1,2,5,2,1,0,0,2,1,1
0,33671.07962,3,1,2,2,5,3,1,2,0,53,6,6,3,1,6,2,1,1,3,0,6,1,2
0,18252.94237,2,2,1,2,5,3,2,2,5,52,7,2,3,1,10,4,5,1,0,0,2,1,1
0,10220.49525,2,4,2,2,5,3,2,2,2,53,4,2,1,1,2,1,1,1,0,0,2,1,0
0,4785.750204,1,1,2,1,9,4,2,1,3,91,7,1,2,2,1,5,4,1,0,0,1,1,1
0,3019.795304,1,1,2,1,2,1,2,1,2,21,5,1,1,2,9,5,4,1,0,0,1,1,1
0,2409.487931,2,2,1,2,9,4,2,2,7,92,7,2,2,1,10,5,5,1,0,0,2,1,0
0,12517.15431,2,2,1,1,5,3,2,2,9,51,11,4,2,1,4,5,4,1,0,2,2,1,2
0,2885.558272,2,1,2,2,7,3,2,2,6,72,6,2,1,1,10,5,5,1,0,0,2,1,1
0,2945.738293,2,1,1,2,5,3,2,2,2,53,8,2,2,1,10,3,3,1,0,0,2,1,0
0,13612.47435,3,1,1,1,2,1,2,3,11,21,11,4,3,1,6,5,4,1,1,0,4,1,2
0,7305.346696,2,2,1,1,9,4,2,2,2,91,10,2,2,1,2,4,4,1,0,0,2,1,2
0,12592.03686,1,1,2,1,9,4,2,1,2,91,10,1,1,2,1,5,4,1,0,0,1,1,1
0,14668.55706,1,2,1,2,7,3,1,1,0,72,6,1,3,2,1,4,3,1,0,0,1,1,1
0,4575.630357,2,2,1,2,3,2,2,1,0,32,7,2,2,1,10,4,5,1,0,0,2,1,0
0,23746.9556,2,3,3,2,7,3,2,1,3,72,4,6,0,1,4,4,3,1,3,1,5,1,0
0,5110.983378,1,2,2,1,5,3,2,1,2,51,6,1,2,2,1,5,4,1,0,0,1,1,1
0,6202.688238,1,1,2,1,5,3,2,1,3,51,4,1,1,2,9,5,4,1,0,0,1,1,0
0,7091.458988,2,1,1,2,5,3,2,2,2,53,6,2,2,1,10,3,3,1,0,0,2,1,0
0,14607.6086,2,1,1,2,5,3,2,2,6,52,6,4,1,1,6,4,5,1,2,0,4,1,2
0,17726.46791,2,3,3,2,7,3,2,1,2,72,4,4,0,1,6,5,5,1,2,0,4,1,2
0,6922.527765,4,1,1,1,3,2,2,5,11,31,9,5,4,1,8,5,4,1,1,0,5,1,4
0,4591.944227,1,3,3,2,5,3,2,1,0,52,3,1,0,2,9,5,5,1,0,0,1,1,0
0,7870.060347,1,3,3,1,3,2,2,0,0,31,3,1,0,2,1,5,4,1,0,0,1,1,1
0,2779.285268,2,1,1,1,3,2,2,2,7,31,9,2,3,1,2,4,4,1,0,0,2,1,2
0,3833.901714,1,3,1,1,5,3,2,1,4,51,6,1,1,2,1,5,4,1,0,0,1,1,1
0,25789.27209,2,1,1,2,6,3,1,2,11,62,7,3,2,1,4,4,5,1,0,1,2,1,2
0,8621.417987,1,3,3,2,7,3,2,0,2,73,5,1,0,2,9,3,2,1,0,0,1,1,0
0,6310.260323,1,1,1,2,8,4,2,1,3,82,7,1,1,2,9,5,5,1,0,0,1,1,0
0,4901.25663,1,1,1,2,8,4,2,1,2,83,7,3,1,1,3,2,2,1,1,1,2,1,1
0,18104.93908,4,3,3,2,9,4,2,3,10,92,6,4,3,1,8,4,5,1,0,0,4,1,3
0,33008.36941,2,1,1,1,3,2,1,2,1,31,8,4,2,1,6,5,4,1,2,0,4,1,0
0,3185.98376,2,2,1,2,7,3,2,2,2,72,6,2,2,1,10,4,5,1,0,0,2,1,1
0,21535.78088,2,1,1,2,3,2,1,2,8,32,9,4,2,1,4,4,3,1,2,0,4,1,2
0,4177.153062,2,3,2,2,8,4,2,2,5,82,9,2,2,1,2,4,5,1,0,0,2,1,2
0,5509.464337,2,2,1,2,6,3,2,2,8,62,5,2,2,1,10,4,3,1,0,0,2,1,0
0,15656.91687,1,1,1,2,6,3,2,1,2,62,8,1,2,2,1,4,3,1,0,0,1,1,1
0,6839.872943,1,3,3,1,9,4,2,1,0,91,11,1,1,2,1,5,4,1,0,0,1,1,1
0,4304.033434,2,1,1,2,5,3,2,2,13,52,7,2,3,1,2,5,5,1,0,0,2,1,1
0,43147.48535,1,3,3,2,5,3,2,0,2,53,1,1,0,2,1,1,1,1,0,0,1,1,1
0,29887.0126,3,1,2,2,5,3,2,3,7,53,11,4,3,1,6,1,1,1,1,0,4,1,3
0,4397.31595,2,1,1,2,9,4,2,2,2,92,7,5,2,1,4,4,5,1,0,3,2,1,2
0,7751.143402,1,1,1,2,8,4,2,1,3,82,6,1,1,2,9,5,5,1,0,0,1,1,0
0,12384.97592,2,1,1,2,8,4,2,2,0,82,8,2,2,1,10,5,5,1,0,0,2,1,1
0,7312.577444,2,2,1,2,4,2,2,2,4,42,10,2,3,1,2,4,5,1,0,0,2,1,2
0,13917.51908,2,1,1,2,4,2,2,2,2,43,10,2,2,1,10,3,3,1,0,0,2,1,1
0,3449.407029,2,1,1,2,9,4,2,2,8,92,6,2,2,1,2,5,5,1,0,0,2,1,2
0,10220.89874,1,1,1,2,6,3,2,1,2,62,7,1,2,2,1,4,5,1,0,0,1,1,1
0,16237.40407,2,3,3,1,5,3,1,2,0,51,7,3,0,1,4,5,4,1,0,1,2,1,1
0,22948.63299,2,1,1,1,5,3,2,2,24,51,11,4,2,1,4,4,4,1,2,0,4,1,2
0,21386.32573,2,1,1,2,6,3,2,2,4,63,6,2,2,1,2,1,6,2,0,0,2,1,2
0,7677.136715,1,2,1,2,3,2,2,1,4,34,5,1,1,2,1,6,6,2,0,0,1,1,1
0,2621.422328,2,2,1,2,7,3,2,1,1,72,9,2,2,1,10,5,5,1,0,0,2,1,1
0,3727.13533,1,3,2,2,5,3,2,0,2,53,8,1,0,2,9,1,1,1,0,0,1,1,0
0,3741.198439,2,3,3,1,5,3,2,2,0,51,6,2,2,1,2,4,4,1,0,0,2,1,2
0,10510.55805,5,1,1,1,3,2,1,3,2,31,4,5,3,1,2,5,4,1,0,0,5,1,1
0,13029.22155,2,2,1,1,2,1,2,2,3,21,8,2,2,1,10,5,4,1,0,0,2,1,1
0,16199.18054,2,1,1,2,5,3,2,2,6,52,10,2,2,1,2,4,6,2,0,0,2,1,2
0,4669.696575,2,3,1,2,4,2,2,2,5,42,8,2,2,1,10,5,5,1,0,0,2,1,2
0,23646.3036,2,1,1,2,5,3,2,2,0,53,7,2,2,1,2,3,2,1,0,0,2,1,2
1,2506.353897,2,2,1,1,9,4,2,2,2,91,8,2,2,1,10,5,3,1,0,0,2,1,0
0,18532.16865,1,1,1,2,4,2,2,1,2,42,5,1,1,2,1,4,5,1,0,0,1,1,0
0,4298.137218,2,1,1,2,3,2,2,2,4,33,9,2,2,1,2,2,2,1,0,0,2,1,2
0,53541.69799,2,3,3,1,2,1,1,2,10,21,7,2,2,1,2,5,6,1,0,0,2,1,0
0,20787.59433,2,1,1,1,5,3,2,2,4,51,11,4,3,1,6,5,4,1,2,0,3,1,2
0,2926.069918,2,1,1,2,5,3,2,2,2,52,8,2,2,1,2,4,5,1,0,0,2,1,2
0,6350.222066,2,1,1,2,9,4,2,2,8,92,9,4,2,1,6,5,5,1,2,0,4,1,2
0,4631.886899,1,1,3,2,2,1,2,1,3,22,6,1,1,2,9,4,3,1,0,0,1,1,0
1,10705.86134,2,1,2,1,5,3,2,1,2,51,5,3,1,1,4,5,4,1,0,1,2,1,1
0,3467.228829,2,2,1,2,1,1,2,2,14,12,6,2,4,1,10,4,3,1,0,0,2,1,0
0,12392.45062,2,3,1,1,2,1,2,2,8,21,9,4,2,1,6,5,4,1,2,0,4,1,2
0,7422.567306,2,3,2,1,5,3,2,2,0,51,8,2,2,2,2,5,4,1,0,0,2,1,2
0,12404.93425,2,2,1,2,4,2,2,2,12,43,5,2,2,1,10,3,3,1,0,0,2,1,0
0,3829.780474,2,2,1,2,5,3,2,2,1,53,7,2,2,1,10,2,1,1,0,0,2,1,0
0,5428.573666,2,2,1,2,5,3,2,2,0,52,11,2,2,1,10,4,5,1,0,0,2,1,1
0,6120.472997,2,3,3,1,3,2,2,1,0,31,7,2,1,1,2,5,4,1,0,0,2,1,2
0,4219.871064,2,2,1,2,9,4,2,2,7,93,11,2,2,1,10,2,1,1,0,0,2,1,0
0,41260.08238,3,3,3,2,9,4,1,1,0,93,1,7,0,1,6,3,3,1,4,0,7,1,0
1,13379.64752,2,1,1,2,8,4,2,2,16,82,11,4,8,1,6,4,5,1,2,0,4,1,1
0,5868.665929,2,2,1,2,6,3,2,2,2,62,6,2,3,1,10,4,5,1,0,0,2,1,2
0,11701.68191,1,3,3,1,9,4,1,1,8,91,2,2,1,1,7,5,2,1,1,0,2,1,0
0,24833.62008,1,3,3,2,9,4,1,1,0,93,6,1,1,2,1,3,2,1,0,0,1,1,1
0,3839.455895,1,2,3,1,2,1,2,0,4,21,10,1,0,2,1,5,4,1,0,0,1,1,1
0,22412.06115,2,1,1,2,5,3,2,2,0,53,6,2,1,1,10,3,2,1,0,0,2,1,0
0,9671.147491,2,1,1,2,4,2,2,2,6,43,10,4,2,1,4,3,3,1,0,2,2,1,1
0,18671.35181,1,1,3,2,1,1,1,1,6,13,8,1,5,2,1,2,1,1,0,0,1,1,1
0,10199.02802,2,1,1,2,3,2,2,2,24,32,10,5,3,1,6,4,5,1,3,0,5,1,2
0,17518.80444,1,3,2,2,7,3,2,1,4,73,8,1,1,2,1,2,2,1,0,0,1,1,1
0,6402.487298,1,3,3,2,4,2,2,1,0,42,5,1,1,2,9,5,5,1,0,0,1,1,0
0,22410.49119,2,1,1,2,6,3,2,2,0,63,11,2,2,1,2,2,6,1,0,0,2,1,2
0,11985.20493,2,1,1,1,2,1,2,2,0,21,5,2,2,1,2,5,4,1,0,0,2,1,1
0,3334.115938,1,1,1,2,5,3,2,1,0,53,7,1,2,2,9,3,2,1,0,0,1,1,0
0,8450.65205,1,3,3,2,6,3,2,1,0,63,3,1,1,2,1,1,1,1,0,0,1,1,1
0,8219.775886,2,2,1,2,2,1,2,2,2,23,8,2,2,1,10,1,6,1,0,0,2,1,1
0,19836.47871,3,3,3,1,2,1,1,2,4,21,8,5,2,1,4,5,4,1,1,1,4,1,1
0,7650.789145,2,1,1,1,9,4,2,2,0,91,10,2,2,1,10,5,4,1,0,0,2,1,2
0,3258.598769,2,2,1,2,7,3,2,1,2,73,5,2,0,1,10,3,2,1,0,0,2,1,1
0,4704.942004,1,1,2,2,8,4,2,1,2,83,4,1,1,2,9,2,2,1,0,0,1,1,0
0,2945.738293,2,2,1,1,5,3,2,2,3,51,9,2,2,1,10,5,4,1,0,0,2,1,1
0,5905.998373,2,1,1,2,5,3,2,2,0,52,11,3,2,1,6,5,5,1,1,0,3,1,2
0,5737.257276,1,3,3,2,5,3,2,1,2,53,5,1,1,2,1,2,1,1,0,0,1,1,1
0,9570.141917,1,3,3,2,7,3,2,1,2,72,10,1,1,2,1,5,5,1,0,0,1,1,1
0,18697.81449,2,1,1,2,6,3,2,2,8,63,11,5,2,1,6,3,2,1,3,0,5,1,2
0,9595.331172,2,3,3,1,2,1,1,2,7,21,7,3,1,1,4,5,4,1,0,1,2,1,1
0,7335.408368,1,3,3,2,2,1,2,1,0,23,1,1,2,2,1,3,2,1,0,0,1,1,0
0,4935.180478,1,3,1,2,9,4,2,1,6,93,4,1,1,2,9,1,6,1,0,0,1,1,1
0,3129.278294,2,3,3,1,9,4,2,2,4,91,11,2,1,1,2,5,4,1,0,0,2,1,1
0,7514.016772,2,1,1,2,2,1,2,2,4,22,6,2,1,1,10,4,3,1,0,0,2,1,0
0,3594.066333,1,3,3,2,5,3,2,1,0,53,7,1,1,2,9,3,3,1,0,0,1,1,0
0,23588.86367,2,3,3,1,2,1,2,2,7,21,7,2,1,1,2,5,4,1,0,0,2,1,1
0,3566.639511,2,1,1,2,1,1,2,2,2,13,11,3,2,1,4,2,1,1,0,1,2,1,2
0,6779.353709,1,1,1,2,9,4,2,1,0,93,8,1,1,2,1,2,2,1,0,0,1,1,1
0,5209.890237,2,1,1,2,8,4,2,2,0,83,6,2,1,1,10,1,6,1,0,0,2,1,0
0,18282.17025,1,2,1,2,6,3,2,1,2,63,7,1,1,2,9,2,2,1,0,0,1,1,1
0,18013.02922,1,1,3,1,2,1,2,1,4,21,11,1,1,2,1,5,4,1,0,0,1,1,1
0,11011.776,2,1,4,2,6,3,2,2,2,64,3,2,2,1,2,6,6,1,0,0,2,1,2
0,2929.786802,2,2,1,2,3,2,2,2,2,33,6,2,2,1,10,3,3,1,0,0,2,1,0
0,7121.325984,2,1,4,2,8,4,2,1,6,83,3,3,1,1,4,3,3,1,0,1,2,1,1
0,4624.159627,2,2,1,2,5,3,2,2,11,53,5,2,2,1,10,3,3,1,0,0,2,1,0
0,21966.73571,2,1,1,2,9,4,1,2,0,92,11,2,1,1,2,5,5,1,0,0,2,1,1
0,6710.940595,2,1,1,2,3,2,2,2,0,32,11,3,2,1,6,4,5,1,1,0,3,1,1
0,13430.81944,4,1,1,1,9,4,2,3,6,91,11,5,2,1,4,4,4,1,0,1,4,1,2
0,11785.50965,1,3,3,1,9,4,2,1,3,91,9,1,1,2,1,5,3,1,0,0,1,1,1
0,14305.33511,1,2,1,2,7,3,2,1,0,73,6,1,1,2,9,2,2,1,0,0,1,1,0
0,7375.731746,2,2,2,1,2,1,1,2,5,21,9,2,2,1,10,5,4,1,0,0,2,1,0
0,14285.29301,1,3,2,2,3,2,2,1,2,33,4,1,1,2,1,1,2,1,0,0,1,1,1
0,10285.88299,2,3,3,2,1,1,2,1,2,13,3,3,1,1,4,1,6,1,0,1,2,1,2
0,6242.513879,1,3,3,2,7,3,2,1,0,72,5,1,1,2,1,4,5,1,0,0,1,1,1
0,5674.903566,1,1,2,2,5,3,2,1,2,53,5,1,1,2,1,3,2,1,0,0,1,1,1
0,8067.005155,3,1,1,2,3,2,2,2,5,32,6,4,2,1,8,4,5,1,1,0,4,1,0
0,4608.524965,2,2,2,2,8,4,2,2,6,82,6,2,2,1,10,5,5,1,0,0,2,1,0
0,7970.17148,1,2,1,2,9,4,2,1,3,92,8,1,1,2,9,5,5,1,0,0,1,1,0
0,2366.125539,2,1,1,2,3,2,2,2,3,33,8,2,2,1,2,3,2,1,0,0,2,1,2
0,5993.549372,2,1,1,1,3,2,2,2,10,31,8,4,2,1,6,5,4,1,2,0,4,1,2
0,23245.22485,3,2,1,2,3,2,1,3,20,32,9,5,3,1,6,5,5,1,2,0,5,1,3
0,7894.871904,2,3,1,2,5,3,2,2,6,53,8,2,2,1,2,3,2,1,0,0,2,1,1
